gene	P1_epi1	P1_epi2	P1_epi3	P1_fiber1	P1_fiber2	P1_fiber3	E18_epi1	E18_epi2	E18_epi3	E18_fiber1	E18_fiber2	E18_fiber3	E16_epi1	E16_epi2	E16_epi3	E16_fiber1	E16_fiber2	E16_fiber3	E14_epi1	E14_epi2	E14_epi3	E14_fiber1	E14_fiber2	E14_fiber3
Scarna3a	216.927	383.193	297.239	0	196.804	224.307	253.941	119.053	111.534	115.356	130.994	78.1363	102.99	130.906	119.411	55.314	42.8418	28.7842	88.1966	0	0	71.9603	60.8952	108.411
Scarna3b	33.7481	26.2024	91.5638	0	0	0	17.5176	24.2842	0	15.1619	0	12.6454	0	20.9746	0	0	0	0	0	40.7842	0	0	0	22.5266
Scarna6	114.802	118.786	120.064	114.629	71.8755	77.4681	72.3299	48.5817	33.9995	35.5103	47.1172	44.5798	54.6392	61.4486	81.714	47.5896	37.1287	30.5468	45.2217	37.5732	17.6438	21.6752	17.167	12.9984
Scarna8	0	0	19.8159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sccpdh	12.5034	13.0051	15.1311	49.63	48.6916	42.8449	11.4533	12.1736	13.7784	46.9611	49.2544	49.5011	15.3478	14.9956	14.3541	47.2972	52.3677	47.7862	13.8477	12.8678	11.9305	49.7914	50.2407	53.4903
Scd1	0.498729	0.817093	0.354062	1.87218	1.53137	1.16504	0.462867	0.311109	0.633853	0.873378	0.718274	1.11715	0.503414	0.726883	0.68633	1.44345	1.24858	1.82735	1.23896	1.24811	1.98239	1.69832	1.91576	1.62841
Scd2	141.826	140.799	129.678	460.02	452.333	437.139	150.1	145.921	151.509	558.887	475.283	505.838	173.368	206.693	177.797	506.58	513.768	567.552	195.897	192.146	221.353	597.324	649.366	600.304
Scel	5.60136	4.97679	5.31699	0.0825954	0.282923	0.0338427	4.26224	4.6669	4.24055	0.218334	0.130242	0.220875	2.77166	1.88998	1.69087	0.0612735	0.0322998	0.0820448	1.3669	1.46174	1.0565	0.0673908	0.0320755	0.172237
Scfd1	13.3387	13.2272	13.9051	25.4792	27.2832	23.6614	13.7764	13.1924	12.8373	24.5942	24.0807	26.7662	14.3688	14.7539	14.4055	27.9246	27.1294	26.9187	15.8252	15.7303	14.9372	21.9383	24.2913	24.7355
Scfd2	3.99877	3.90736	3.3617	12.7101	17.2063	2.85485	3.64509	3.66829	3.19446	20.6161	3.14354	7.7127	4.01826	4.20329	3.39388	3.44389	5.32419	15.2702	5.0291	4.60629	5.60793	11.6681	4.28585	15.285
Scg3	0.782923	1.68906	0.665793	0.118816	0.332422	0.388087	0.759284	0.559992	1.96629	0.0780945	0.124876	0.210944	0.0394965	0.376093	0.231587	0.264868	0.139155	0.314655	0.168695	0.0743487	0.127623	0.357475	0.278623	0.207544
Scg5	11.8622	13.8722	14.6651	5.03375	3.46777	2.64296	9.45726	10.504	12.6372	2.04479	2.33553	2.59316	8.78957	9.96387	8.15079	2.8823	2.99902	2.62787	4.34072	6.08946	3.22147	2.54093	2.61001	3.3233
Scgn	0.679128	0.674754	1.01268	7.90391	9.65489	6.6378	0.934861	1.19555	0.884527	6.87398	7.78291	7.2903	1.7184	1.77839	1.51035	4.93207	2.99665	4.56947	1.92444	1.57325	2.42783	5.90557	5.3173	5.99986
Schip1	4.10492	4.65439	4.71946	12.46	17.3184	17.181	3.5147	3.27232	5.04103	14.307	15.5501	16.8015	3.32302	3.57535	3.72337	9.73056	11.2028	11.474	3.18748	4.11818	3.43673	6.69186	8.42941	8.23263
Sclt1	4.42277	4.63789	4.38256	1.21181	1.19706	1.54078	3.594	4.1812	4.18334	1.2701	1.31783	1.44008	4.10974	3.39745	4.10145	1.27102	1.69938	1.52193	4.03234	4.04875	3.85365	1.36397	1.39579	1.59774
Scly	2.72456	2.92513	3.3353	4.24693	4.28893	3.90045	3.40713	2.67996	2.57129	4.49915	4.40139	4.92011	3.80977	3.58884	3.85978	4.776	4.19084	4.02049	4.51933	3.65436	4.08557	4.06415	5.02247	4.03748
Scmh1	6.33289	6.54658	6.97171	6.44563	6.0154	8.01009	6.45887	6.92949	7.06915	7.50409	6.77869	6.22535	5.57924	5.81231	6.40628	6.50645	5.85253	6.07651	5.23163	5.48071	6.3918	5.5444	5.42933	5.90893
Scml2	1.43233	1.09171	1.18916	1.65411	1.27399	1.46322	1.0716	1.2817	1.50683	1.24638	1.63383	1.43566	1.10672	1.41592	1.38091	2.18429	2.02212	1.97663	1.22712	1.64114	1.28376	1.72293	1.97494	1.91399
Scn11a	0.0221671	0.0660868	0.0375783	3.65968	3.32352	3.90235	0.0922022	0.0568781	0.0935314	4.14661	3.52043	4.22353	0.110276	0.212653	0.201112	7.96283	9.81023	9.74332	0.333962	0.268751	0.296684	9.81396	12.3053	10.7227
Scn1b	0.453177	0.405247	0.6117	1.62621	2.75711	3.47383	0.856902	0.23082	0.328669	1.73166	2.42773	2.76605	0.285839	0.333166	0.113185	0.891905	2.19947	1.92373	0.429813	0.27098	0.139428	1.36825	1.82105	1.14416
Scn2a	0.752712	0.63199	0.771712	1.23469	1.09375	1.07381	0.533737	0.473952	0.625053	0.994142	1.08447	1.10441	0.44935	0.581519	0.427493	1.15512	1.07473	1.26829	0.2645	0.366281	0.386024	1.28824	1.21153	1.24497
Scn2b	0.730972	0.669431	1.3479	0.242158	0.318946	0.331768	1.37249	1.56187	1.72831	0.499917	0.56583	0.674044	1.21376	1.40193	1.59985	0.458596	0.484701	0.267424	0.998305	1.27849	1.01208	0.349749	0.478419	0.316708
Scn8a	0.365629	0.336713	0.313337	0.582065	0.535871	0.672235	0.386937	0.287563	0.326625	0.691425	0.540547	0.471205	0.217224	0.309268	0.319464	0.939951	0.531354	0.849613	0.456267	0.376114	0.402904	1.11369	1.20989	1.21104
Scnm1	7.91838	6.53892	7.35391	10.7361	10.3462	8.97357	7.42708	7.69057	6.13591	8.90395	9.73531	9.50418	9.21928	7.92787	7.37827	9.27786	9.26483	8.26865	7.21224	6.62138	6.90328	9.816	7.99711	10.2582
Scnn1b	0.025148	0.0999174	0.0212616	17.4838	16.9685	16.3037	0.0262448	0.0321467	0.0606736	17.7206	17.4964	17.6037	0.157232	0.414401	0.369675	33.0743	26.1705	37.1592	0.60096	0.73608	0.909756	41.5056	45.5215	43.9512
Sco1	2.62112	2.22392	2.15548	2.07221	2.27989	2.03382	2.60134	2.51479	3.05	1.94694	1.84595	2.24774	2.97912	3.19531	2.73632	2.09043	2.25378	2.53614	3.18585	3.32389	3.34183	2.54227	2.8497	2.91091
Sco2	2.75754	3.27956	2.97741	1.78611	1.6794	2.31776	3.04034	3.46634	1.87315	2.44159	2.94677	2.47784	3.08267	2.86001	2.45082	2.81488	3.61512	2.0809	3.49605	2.91461	2.62051	2.77305	4.07766	3.66276
Scoc	5.44599	6.30694	5.81808	11.7622	12.4934	11.9104	5.89276	5.93393	6.29356	14.3145	12.2868	13.244	7.42973	7.44529	6.29354	12.0283	14.16	12.4597	5.71163	4.78473	5.24126	12.4149	8.89428	13.0889
Scp2	8.73341	9.13376	8.05561	13.4606	16.3656	13.4454	7.1792	8.17329	9.64909	13.2077	15.7603	14.5787	9.93889	8.72158	8.05249	13.2262	12.8797	14.3029	5.81822	7.3088	5.45304	13.08	10.9246	10.3073
Scpep1	14.9691	15.2743	19.0866	22.8309	23.9631	20.2721	15.9509	18.21	18.7664	22.3463	23.6606	24.8903	20.392	17.5456	18.1978	28.2909	24.2344	26.5296	19.2371	18.4381	23.0305	24.6206	28.0017	29.1439
Scrib	9.52512	10.5873	11.0771	8.58486	8.65172	9.29927	11.5266	12.4278	11.02	9.1421	9.3574	8.81075	12.3133	13.4903	13.0922	10.128	10.5652	9.80692	16.5915	16.5813	17.7635	12.5203	12.6226	11.7271
Scrn1	21.1807	23.031	19.9061	28.8023	27.8721	33.4288	18.568	18.5956	23.9982	25.5631	36.1251	34.4685	6.38823	6.82469	7.15035	23.1044	25.4488	21.6905	3.06996	5.7508	5.62563	20.5932	22.5616	21.0542
Scrn2	3.64309	3.57208	4.12336	13.9494	10.9354	9.84222	4.08199	4.75826	3.24544	8.73708	11.9891	8.71773	3.69272	3.79011	3.42058	6.27262	7.68475	5.56767	3.19084	3.62147	3.64751	6.35095	5.21925	5.93503
Scrn3	1.72691	1.81821	1.58367	3.55494	3.00915	3.23171	2.25098	2.02667	1.98419	3.19439	4.02163	3.42377	2.15617	2.21996	2.23271	3.09527	2.62997	2.6871	1.73964	1.62974	1.91314	2.35218	2.45885	1.98615
Sct	0.638137	1.05692	0.686787	15.4739	15.0568	7.71913	0.688253	0.767094	0.509361	8.80158	11.0423	9.54158	0	0.201336	1.25833	7.17443	4.62798	5.06552	0	0.307212	0	4.18985	7.24159	5.00057
Scube1	7.23792	8.16099	10.2583	0.915502	1.09999	0.870558	8.09509	7.90549	7.09467	0.652641	1.22852	1.11741	12.2524	12.9895	13.1594	1.07687	1.80954	1.286	13.4715	15.7116	16.38	2.00875	1.88179	2.47552
Scube3	27.0594	25.3219	25.7789	1.94873	2.16323	1.83954	25.765	26.5262	22.2924	1.87518	2.0931	2.13931	35.7275	39.6205	36.3021	3.14302	3.0811	2.83336	32.8018	37.8464	44.093	5.37085	5.39805	6.74537
Scx	1.42627	1.82182	1.19952	0	0	0	0.933811	0.860575	1.89155	0	0.135268	0.0748865	0.17299	0	0.173332	0	0	0	0	0.166372	0.213825	0.0719678	0	0
Scyl1	10.6847	10.7964	10.8676	11.8678	9.52505	9.59164	10.8362	11.8199	9.91244	9.8397	9.82701	9.56827	10.1477	9.57402	10.7647	9.24037	9.84344	8.56246	10.8801	11.285	10.9533	8.95134	9.3522	8.26543
Scyl2	8.62842	8.43924	7.22231	9.25394	10.1055	8.21916	9.1356	8.0454	8.04601	9.83583	9.11886	9.40953	8.51714	8.33838	8.43697	9.70057	9.69442	10.0862	9.31873	8.55682	8.70217	8.88471	10.2	10.0904
Scyl3	5.08354	5.1459	4.60856	5.0666	4.7002	4.23476	4.24482	3.80372	4.26162	3.88337	4.20572	3.8251	4.98728	4.96288	4.76919	4.49343	4.16701	4.54379	3.98005	4.55431	3.926	3.99738	4.00623	4.25324
Sdad1	9.34798	8.68406	9.06405	8.32184	9.29366	7.92532	9.32126	9.57704	9.17624	8.75779	8.21324	8.49609	10.5215	10.4037	9.91354	9.89755	9.83656	10.0134	11.0095	10.3792	11.5768	10.8643	9.54817	11.1456
Sdc1	10.4887	10.7934	12.907	28.0938	26.5923	30.3249	11.0334	11.5988	11.5697	28.4626	24.5463	25.8397	11.2667	12.553	12.2791	24.2997	24.9413	24.8332	16.8209	15.7543	17.9631	28.341	30.0865	29.1915
Sdc2	38.7307	37.6278	41.4404	10.8145	10.8847	13.0553	36.8579	34.3398	36.1172	9.07993	11.3693	9.1313	34.5853	29.5488	31.7075	7.74021	6.83401	7.21269	25.2344	28.1339	26.4629	5.85581	5.60314	5.67196
Sdc3	5.90641	6.74151	7.29105	3.7852	4.11086	6.28687	7.46721	6.18028	6.26882	4.76566	5.42754	5.38366	4.33612	4.58424	4.8884	3.38729	3.11942	3.24126	4.33195	4.42449	5.26872	2.4611	3.09495	2.39811
Sdc4	32.3085	30.7241	30.8226	4.81049	5.75635	4.95875	31.179	30.2544	29.0402	4.82261	5.49585	5.5154	29.4319	23.366	23.206	2.75636	3.63576	3.3919	18.7915	20.3257	19.2335	4.5086	3.87191	3.35381
Sdcbp	28.0152	26.3254	21.9124	16.2202	16.0238	14.8658	26.1173	25.1046	31.9141	16.3158	18.4155	17.2663	19.5042	19.9955	24.2648	19.7909	21.0274	19.6468	23.8507	21.5633	22.5895	21.0575	20.1798	21.5561
Sdccag3	14.9148	14.114	16.7613	23.0042	23.8524	26.0224	14.841	13.957	13.2488	22.167	24.1208	23.1754	16.0034	16.5934	15.599	24.6465	23.8961	22.0854	16.7292	14.6739	19.0204	25.0777	23.726	25.6963
Sdccag8	2.58576	2.06043	2.41474	2.01889	1.99925	2.14115	3.0305	2.77721	3.14991	2.54379	2.4116	1.98816	3.02009	3.01559	2.56905	2.51976	2.40333	2.24811	2.71944	3.08335	3.45473	2.77417	2.64112	2.90599
Sde2	6.85163	6.28805	6.79285	6.41978	6.6244	5.68281	7.56073	6.92037	7.12869	6.74487	5.79667	6.22881	7.64032	8.47558	8.26147	6.33938	7.67163	5.94709	9.5891	8.16179	9.01896	7.10847	6.97022	6.89536
Sdf2	20.4814	21.9412	19.7947	14.054	14.1628	15.1546	17.0344	19.3681	17.6004	14.2019	15.8211	15.4202	17.4772	15.2577	15.0267	13.2495	14.321	15.2947	14.6849	13.8343	16.9214	15.0591	16.0006	16.8949
Sdf2l1	5.3945	5.28967	6.36152	0.398883	0.5733	0.74795	9.71277	9.67141	6.70296	0.770751	0.69791	0.926396	8.57297	7.11202	8.59993	1.98646	1.33979	0.965043	18.8825	12.7287	15.3262	1.9334	1.49011	1.7061
Sdf4	33.71	31.6679	36.5947	44.1831	37.4304	35.9372	29.9996	29.4604	31.6734	34.4727	37.2458	42.8057	28.9112	29.0387	29.2989	38.7151	35.2745	33.443	28.7828	29.7329	24.4772	34.3841	35.5312	37.8108
Sdha	30.3248	27.814	30.7275	40.4002	40.8065	42.7097	31.2073	31.0445	29.5648	41.6677	38.413	39.7631	29.5084	31.1759	33.2697	41.3306	38.1418	41.3741	36.1794	34.0273	37.5812	38.3171	35.409	37.1451
Sdhaf1	9.16031	12.5744	10.2038	20.9164	20.4347	15.3256	8.31741	9.46493	9.28826	17.3302	17.9587	20.2038	10.0341	10.3216	10.2469	16.6038	13.9671	16.1897	9.38279	9.1255	12.3427	17.5069	15.4805	18.8854
Sdhaf2	5.71038	5.9754	5.85838	9.10863	9.1178	9.26505	5.61809	5.67562	5.81973	8.97707	9.36178	8.94241	6.24133	6.39462	5.94462	8.62714	8.04685	8.69806	6.18383	5.78081	6.26166	7.96121	7.95727	9.01509
Sdhaf3	6.01634	8.21715	6.69302	11.6967	13.1497	8.12527	5.36282	4.41231	5.51853	11.0674	8.41662	7.62594	7.06284	6.0245	5.69055	11.1185	8.0377	11.4769	7.38928	8.70679	8.31359	18.9203	13.945	10.8559
Sdhaf4	9.87547	11.3276	12.9759	13.1143	12.3309	9.41142	10.673	9.89294	8.63844	9.63955	13.4595	10.824	9.86193	8.83384	8.57524	9.49366	10.6478	8.08071	8.52292	9.03437	8.50439	7.65078	7.1787	6.93762
Sdhb	36.8305	41.8062	39.4124	164.252	151.15	140.735	39.089	39.8779	36.7525	135.558	154.39	134.262	44.6771	47.2724	45.1686	113.952	121.56	107.806	54.9784	47.7781	48.6992	97.8372	107.738	106.196
Sdhc	21.9922	23.396	25.8175	19.4333	19.6457	18.3242	24.6092	21.7153	25.0532	19.2243	21.308	19.831	20.5455	22.85	20.8824	18.6373	23.0938	19.1603	27.9715	25.1855	28.3008	20.9163	21.589	20.0229
Sdhd	33.883	38.4231	38.9135	32.8535	33.8866	29.2956	38.1363	41.2413	38.8778	31.7592	34.9657	33.9734	39.7922	37.0184	36.9339	33.4095	32.1375	29.5134	40.3427	37.258	43.3489	32.3192	32.4326	34.0114
Sdk1	10.0561	10.4187	9.88351	13.169	12.4838	14.5202	10.134	8.96103	9.92185	13.1746	12.5474	13.2273	6.3653	6.46857	6.32487	8.93696	9.1358	10.008	4.46767	5.7071	6.14644	8.49451	10.2469	8.71765
Sdk2	15.3832	16.0431	18.1489	38.9821	34.8973	36.968	15.6454	14.1493	14.0542	47.0332	36.0333	36.0913	14.7712	15.8858	15.5236	33.5269	29.483	35.037	9.08132	11.2635	10.7043	19.6862	23.3993	22.0781
Sdpr	9.43877	8.33242	9.49326	0.412684	0.565447	0.574921	8.19785	8.90583	6.93899	0.681815	0.65075	0.61311	7.89771	6.89153	8.60916	0.30615	0.32277	0.273289	5.89959	7.66217	6.31243	0.404055	0.448735	0.286856
Sdr39u1	4.01586	3.62151	3.64026	11.004	9.10289	9.72233	3.58723	4.07619	2.99105	8.40636	9.58797	6.07346	3.53152	3.18844	3.05655	6.20132	6.08892	5.25574	3.57471	3.1575	2.6416	4.56065	5.40646	5.48344
Sdsl	1.9501	1.18746	2.5412	5.00724	4.92831	5.18865	1.46149	1.03733	1.21829	5.31863	6.38431	5.27899	1.59888	1.44959	1.83735	3.91449	5.92216	4.4076	1.21464	0.919652	1.11651	4.8469	4.17999	4.06384
Sec11a	25.1495	21.1787	27.8238	18.3767	17.7545	16.4704	26.023	28.7661	29.6983	20.952	19.7084	18.8102	30.6316	26.5512	28.4952	20.6396	18.652	19.0175	33.088	30.348	29.1502	21.1418	20.6321	21.4834
Sec11c	8.4812	7.63775	8.03417	63.636	66.1354	55.039	13.0946	11.2095	9.75661	44.5585	54.239	55.1489	9.396	7.14923	10.1087	40.3545	38.6086	35.872	12.8199	8.29525	8.2144	34.7879	34.2234	32.5428
Sec13	30.0435	34.0235	38.4877	69.954	65.6281	53.1582	40.2323	36.838	32.0327	68.8847	62.9364	60.7204	42.4732	36.8363	38.3207	55.8987	63.7469	59.4427	42.9479	39.95	46.4947	58.7996	57.3698	59.104
Sec14l1	46.9793	49.1167	52.2037	98.0726	94.8789	83.7088	43.229	42.3491	43.1533	92.7098	88.5804	91.3057	44.0953	48.4462	46.616	70.6953	68.5753	74.3303	36.9304	38.5891	38.6858	63.2464	62.8684	60.7296
Sec14l5	0.852428	0.78862	0.944376	9.40828	6.88182	7.91274	0.122928	0.187797	0.390348	8.15993	6.74734	6.52125	0.515692	0.565722	0.289306	6.98694	7.95338	7.7287	0.54883	0.34578	0.44505	8.16219	9.32712	9.57687
Sec16a	16.9342	15.9795	16.1578	24.1728	23.2528	22.8405	17.5666	16.6032	16.4027	25.3144	25.0477	25.115	18.3157	18.6635	19.9739	24.0295	23.4366	26.4213	17.4219	19.1512	20.5084	24.1388	25.482	26.0698
Sec22a	4.42158	4.68901	4.02447	2.97456	2.55046	2.41758	3.67726	4.27054	4.49692	2.87514	2.50851	2.88008	3.76337	3.4852	3.95125	3.58308	2.61994	2.60698	3.41125	3.08387	2.97623	3.04122	2.78232	3.2646
Sec22b	18.5695	18.9163	20.0604	22.4446	23.7395	22.9971	19.5931	18.8031	18.2403	23.3238	24.5886	23.0739	23.5601	22.5258	21.5025	25.283	25.8178	23.751	18.6468	19.4204	18.4868	24.0086	25.3572	24.2027
Sec22c	3.08169	3.31373	2.74183	1.66913	1.15312	1.21931	3.33071	2.97628	3.27104	1.40375	1.10738	1.29494	3.48072	3.33509	2.9213	1.09746	1.58067	1.43727	4.06443	4.04166	3.44762	1.90176	1.52447	1.72204
Sec23a	25.0818	23.5092	23.8755	47.3711	48.9821	44.0744	23.1358	22.8102	24.8436	48.6029	48.7959	49.0838	26.47	28.1745	26.5103	48.3466	48.7643	49.9439	21.8279	24.406	22.7217	47.9561	48.615	46.221
Sec23b	13.3563	12.9185	12.4027	10.9532	11.2871	9.25308	14.3825	13.6698	14.3912	10.3142	11.2308	11.4726	14.4853	14.6185	19.7344	14.4607	11.8533	11.8505	16.7121	17.7486	18.6037	12.9203	13.8334	12.5571
Sec23ip	9.68417	9.28299	10.3468	19.6812	18.5356	20.2125	11.046	10.8589	10.3341	21.2093	21.1172	21.9913	11.7754	12.1169	11.5931	22.1153	20.0354	21.711	12.4822	11.582	11.6906	17.5283	18.6556	17.9153
Sec24a	6.30172	5.55725	5.53492	6.61891	6.42887	6.05135	6.20487	6.09638	6.34126	6.81324	7.39145	7.03448	6.72653	7.22522	7.16626	6.72898	6.56678	7.19943	7.40191	7.28622	7.35257	6.80546	6.49766	5.93252
Sec24b	11.3164	11.1215	11.0823	11.9112	12.1319	12.3646	12.2395	11.0733	11.4018	11.3137	11.9215	11.1178	13.2086	12.3747	12.1245	12.5536	12.5352	12.9183	14.0081	13.1035	14.5764	11.7984	12.4691	13.5498
Sec24c	19.0262	17.9511	19.0756	24.1359	23.6975	23.4156	22.8533	20.8526	19.1728	25.44	24.0137	23.9005	23.0746	22.3884	23.0949	23.7927	23.962	26.2958	24.1708	24.3223	25.23	24.7337	24.9501	23.7237
Sec24d	5.11612	4.21689	5.73855	6.87772	6.75292	6.91398	4.8839	5.19575	5.79909	6.06892	7.73805	6.66206	4.0107	5.17983	4.43322	6.24237	7.271	8.21826	3.69779	4.23396	3.42982	5.59631	5.92334	6.32876
Sec31a	21.7068	20.599	22.2021	62.3339	59.3183	58.0425	22.4076	22.5874	22.2265	63.4348	60.2064	57.9273	22.2869	24.9863	22.9141	56.7238	59.3814	60.7506	22.043	22.2952	25.417	50.296	57.0434	52.7806
Sec61a1	41.9208	40.5604	43.662	69.3526	69.9185	74.9239	44.77	45.713	44.4543	70.2386	70.3323	70.856	42.4175	46.2928	44.3471	60.7487	60.8953	64.396	46.2719	43.8685	51.7214	53.6882	60.0265	54.6437
Sec61a2	12.1327	11.3655	10.9686	5.72399	4.71173	5.43468	9.9287	11.4342	12.6893	5.92205	6.24532	5.84382	12.8069	13.1619	11.5377	7.40816	5.83363	6.56686	12.4298	12.768	13.556	7.47235	7.86678	8.67076
Sec61b	21.3057	22.8338	23.9857	17.4366	21.7859	14.7641	24.1859	25.8606	23.0833	18.2685	15.9689	14.3671	23.057	16.9056	26.9054	16.0192	21.4892	12.5949	31.9905	35.0984	33.4621	24.4704	26.7518	21.8402
Sec62	18.4902	16.3438	16.2375	22.6206	22.2573	22.498	16.4381	18.5414	18.7538	21.8364	24.4067	22.9581	17.8093	16.499	17.6332	24.4702	23.9141	24.0187	15.7761	16.6084	14.8371	22.7748	22.4634	23.7047
Sec63	12.7638	10.9923	11.0644	12.0123	12.0159	13.5106	11.5342	11.829	13.2182	13.4621	13.1178	13.0346	11.3978	11.5433	12.1846	12.7803	11.8235	13.4733	13.1534	12.2233	11.323	14.2234	12.7679	13.855
Secisbp2	6.61089	7.12848	6.88934	8.64795	7.8118	9.13627	5.71949	6.20049	5.52693	8.41877	8.65491	8.46818	8.20238	7.85108	7.27922	9.72128	10.4594	9.80457	6.98411	7.37543	7.637	10.7318	10.1955	9.75558
Secisbp2l	18.1017	17.4531	17.1116	41.6162	38.8505	46.7022	15.4703	13.8443	15.4208	35.8578	38.3896	37.6135	16.8058	17.0265	16.8357	34.5507	31.9012	35.0664	14.0974	15.3695	14.9956	30.7607	31.2296	30.0184
Seh1l	19.5383	17.5632	16.6056	16.8415	18.0679	16.6861	18.7731	17.4627	18.0411	18.9392	18.716	17.4263	23.8003	22.3913	22.5666	18.1097	17.2904	18.2745	24.9528	26.7947	24.2603	19.9119	18.788	19.6001
Sel1l	14.463	13.4069	12.3389	9.19693	9.04473	8.44227	13.8761	13.7781	13.8268	8.8104	9.91883	10.1783	13.9857	13.8763	13.1617	9.75497	9.94793	10.1295	15.4641	14.289	15.392	10.6036	11.2233	11.7143
Sel1l3	0.971482	1.08068	0.429954	0.952727	0.934013	0.648867	1.16215	1.63577	2.51778	0.686323	0.629681	0.584454	0.234762	0.304869	0.457469	1.19017	0.916738	0.991995	0.133409	0.1512	0.100961	1.12058	1.19962	1.45138
Selenbp1	4.41714	3.7981	3.76373	0.721545	0.646064	0.325769	4.01211	4.70807	4.10621	0.890856	1.095	0.943457	3.532	4.29134	3.06805	0.894752	0.624645	0.530098	3.15609	3.13987	2.86664	0.441217	0.504514	0.901163
Selenof	64.0061	66.6646	66.5126	87.9347	94.813	77.2849	64.9115	62.9602	62.8541	80.303	96.4919	86.8675	67.2471	67.2819	64.9213	91.6323	94.7068	87.1159	62.7751	60.7425	60.3265	87.9957	92.3239	91.854
Selenoh	29.7205	35.3206	29.9539	16.317	11.6348	11.108	40.4493	42.1027	33.9037	13.2035	11.7474	11.0338	40.7562	33.4923	39.3559	12.7922	12.904	8.70672	59.0684	49.7591	72.2287	16.2451	13.5933	13.2079
Selenoi	4.05386	4.22583	4.83889	10.2082	10.4382	12.1805	5.31697	5.43315	5.45597	11.1896	11.5179	11.7352	6.68257	6.62866	5.76854	12.5467	12.4763	12.9102	7.52471	7.12403	7.55762	12.5134	12.6632	13.2571
Selenok	12.5509	9.68047	9.03516	15.1144	15.7617	14.956	10.4199	10.5461	11.8088	11.2148	19.907	12.4279	12.8615	11.9587	13.4601	18.3961	14.9092	15.2434	10.5913	10.7133	12.5649	19.0671	15.7378	14.3211
Selenom	6.77737	9.40682	7.85929	1.76993	1.51831	1.97294	5.93593	7.48818	7.8848	1.46415	2.04251	1.52466	5.13815	3.8707	6.31224	1.06127	0.819615	0.582908	4.22623	4.43932	4.29983	1.1038	1.72562	0.510957
Selenon	24.9696	25.5032	27.6593	28.21	28.042	25.1952	28.2606	26.7625	22.486	32.1315	21.6526	24.553	30.7265	28.7592	29.6342	27.642	30.8704	26.1783	25.9405	25.5446	29.6985	27.827	31.1531	27.1078
Selenoo	3.41012	3.5566	3.33647	9.70811	9.10595	10.4073	4.4477	3.53008	3.70826	9.11974	8.7541	8.8949	4.30654	3.95103	3.84437	7.52347	8.16433	7.93586	4.05453	4.53634	5.11439	6.6603	8.27221	7.17669
Selenop	21.208	18.1917	16.7999	0.457307	1.54174	1.10817	17.4452	16.9662	20.6956	0.900535	1.23586	1.11903	6.42527	7.24481	9.97444	1.06344	0.815632	0.821288	9.55443	10.435	7.97692	1.80804	1.4689	1.44879
Selenos	16.6588	16.6518	17.6299	35.8973	39.0317	38.2565	13.8757	12.5718	16.1154	27.7816	30.9891	28.2037	16.2931	17.2483	17.5946	34.7191	32.6103	36.6871	20.3487	15.7091	18.2169	34.3856	35.8166	36.9388
Selenot	28.666	25.6618	22.5464	45.8492	49.138	47.1939	24.1267	25.0756	27.9695	41.9123	50.8998	48.3474	31.6113	31.3048	29.3847	54.7086	52.461	57.3186	28.2574	31.1142	29.5657	57.5697	53.9493	53.9054
Selenow	116.678	146.192	133.798	718.069	662.459	690.144	118.223	143.845	119.496	559.464	547.451	535.812	136.39	140.32	135.153	524.545	499.742	465.394	138.266	124.887	137.719	440.602	522.263	478.906
Sem1	79.3697	95.8788	86.8464	157.908	146.249	138.144	88.6419	105.076	93.2333	122.702	109.52	123.751	99.362	90.763	90.0919	108.166	106.781	101.006	89.6289	83.5201	101.035	90.3206	90.0984	103.785
Sema3a	42.5383	38.7194	39.1424	42.516	43.5674	47.0018	43.0965	41.3703	36.9969	45.4925	49.4334	47.0991	64.0944	62.6824	60.9259	48.046	47.5262	49.7208	62.6524	63.8841	59.6246	53.6462	51.0103	57.1148
Sema3b	3.39494	3.44774	4.03002	1.98958	1.83849	2.41558	2.92367	3.54632	3.1624	1.27079	1.62108	1.90558	1.76198	2.10362	1.71267	0.687351	0.713171	0.510551	0.6647	1.17209	1.09916	0.542195	0.30827	0.371233
Sema3c	1.26175	1.16245	0.701647	0	0.0461822	0.0608621	1.13506	1.06183	1.15685	0.131033	0.103754	0.103053	0.0818002	0.144148	0.0955745	0.0731075	0.0386496	0.0490389	0.224286	0.0912448	0.0522259	0	0	0.0170695
Sema3d	2.53837	1.98272	2.13518	0.0926279	0.0578482	0.0152562	2.13552	1.95193	1.98828	0.0616119	0.058445	0.0775158	2.30822	2.02095	1.98116	0.109758	0.116175	0.0491166	1.89987	2.22116	1.99524	0.280244	0.18568	0.25596
Sema3f	11.7261	11.2043	13.824	0.488241	0.902306	1.04726	11.6292	11.1894	13.8072	0.999881	1.08493	0.899012	4.69845	4.56509	5.90589	0.334233	0.5226	0.292936	2.01023	2.72222	2.80383	0.346903	0.43701	0.39118
Sema3g	0.933653	0.838589	1.17074	0.0337299	0.105131	0.110744	1.57151	1.56401	1.03953	0.0670155	0.177313	0.160667	0.716599	0.558394	0.830565	0.0750249	0.158403	0.0893736	0.994529	1.06469	1.12898	0.0732229	0.209068	0.116988
